Image ID,vehicle.n.01,timepiece.n.01,electronic_equipment.n.01,plaything.n.01,building.n.01,clothing.n.01,animal.n.01,writing_implement.n.01,kitchen_utensil.n.01,furniture.n.01,food.n.01,musical_instrument.n.01,weapon.n.01,sun.n.01,jewelry.n.01,body_of_water.n.01,plant.n.02,hand_tool.n.01,sky.n.01,tableware.n.01,bag.n.01,home_appliance.n.01,mountain.n.01,body_part.n.01,person.n.01
60a28402f4388a73,,,,,,,,,,1,,,,,,,,,,,,,,,
60b42b2d28b52378,,,,,,,1,,,,,,,,,,1,,,,,,,1,
60ce1b7b6182e9a9,,,,,,,,,,,,,,,,,,,,,,,,,
60d3d1187a4bb7eb,,,,,,,,,,,,,,,,,1,,,,,,,,
61a908edbe6d8b41,,,,,,,1,,,1,1,,,,,,,,,1,,,,1,
61ab3979fb9ad758,,,,,1,1,,,,1,,,,,,,,,,,1,,,1,1
61ab6984ed493d72,,,,1,,,1,,,1,1,,,,,,,,,,,,,1,
61beb5f715558e10,,,,,,,,,1,1,1,,,,,,,,,1,,,,,
61dbdd7b521eaa30,,,,,1,,,,,1,,,,,,,,,,,,,,,
61e38615a76d050c,1,,,,1,,,,,,,,,,,,1,,,,,,,,
62a375de34955c5c,,,,,,,,,,1,1,,,,,,,,,1,,,,,
62ab063a5e0a7396,1,,1,,,1,,,,,,,,,,,1,,1,,,,1,1,1
62b3f8f393bc5b07,,,,,,,1,,,,,,,,,,1,,1,,,,,1,
62c8afe6a30e882b,,,,,,,,,,,1,,,,,,1,,,,,,,,
62d381e4cd553690,,,,,1,1,,,,1,,,,,,,1,,,,,,,1,1
62d880ef8b10536d,,,,,,1,,,,,,,,,1,,,,,,,,,1,1
62e8103cd026f08a,,,,,1,,,,,,,,,,,,1,,1,,,,1,,
62ef71b7dc0b7f9d,,,,,1,,1,,,,,,,,,,,,,,,,,1,1
063b11e981ae1db4,,,,,,1,,,,1,,,,1,,,,,,,,,,1,1
63af44d9b761e61d,,,,,,,,,,1,1,,,,,,,,,1,,,,,
63b14a98809b59cd,,,,,,,,,,,,,,,,,1,,1,,,,,,
63c62bf86e03f5e4,,,,,,,,,,1,1,,,,,,1,1,,1,,,,,
63dfacd23b919f97,,,,,,1,,,,1,1,,,,,,1,,,,,,,1,1
63e313da071aa483,,,,,1,1,1,,,,1,,,,,,1,,1,,1,,,1,1
064a39d25c3b20b5,,,,,1,,,,,,,,,,,1,1,,1,,,,1,,
64a0dcdba3bbc194,,,,,,,1,,,,1,,,,,,1,,,,,,,1,
64b07a97f4765adb,,,,,,1,,,,1,,,,,,,,,,,,,,1,1
64b43c8e7e18f9f7,,,,,,,,,1,1,1,,,,,,,,,1,,,,,
64efe370d44df16f,1,1,1,,,,,,,,,,,,,,,,,,,,,,
65c6b3faecea5316,,,,,,,,,,1,,,1,,,,,,,,,,,,
65cccfcaeb8b94d1,,,,,1,,,,,,,,,,,,1,,1,,,,,,
65d8d3e698c9e10b,,,,,,,,,1,1,1,,,,,,,,,1,,,,,
65d11302b2f7d6d1,1,,,,,,,,,,,,,,,,1,,,,,,,,
65f4d54f97e2759c,,,,,,,,,1,,1,,,,,,,,,1,,,,,
66a0b49d3b16ba5d,,,,,,,,,,,,,,,,,,,,,,,,1,1
66b34879b1e95bac,,,,,,,,,,,1,,,,,,,,,,,,,,
66b861829d5fb437,,,,,,1,,,,,,,,,,,1,,1,,,,,1,1
66c4d0166ab69e22,,,,1,1,1,,,,,,,1,,,,,,,,,,,1,1
66c47c88ddd2fe6b,,,,,,,,,,1,,,,,,,,,,,,,,1,1
66dcc06f4a2c1d03,1,,,1,1,1,,,,,,,,,,1,1,,1,,,,,1,1
66e99a3b2e3ad0c3,,,,,1,,,,,,,,,,,,,,1,,,,,1,1
67ac4a57449f12fd,,,1,,,,,,,,,,,,,,,,,,,,,,
67c9004ae5cc0aa1,,,,,,1,,,,,,,,,,,,,,,,,,1,1
67d8fa7c29029528,,,,,1,,,,,1,,,,,,,1,,1,,,,,,
67fbeff47f8c354f,,,,,1,,,,,,1,,,,,,1,,,,,,,,
67ff27277aca273b,,,,1,1,,,,,,,,,,,,1,,1,,,,,,
68c58aa112768186,,,,,1,1,,,,,,,,,,,1,,1,,,,,1,1
68cc2ec67acadf85,,,,,,,1,,,1,,,,,,,1,,,,,,,1,
68d29f0cfe494d0d,,,,,1,1,,,,1,1,,,,,,,,,,,,,1,1
069a654510bbfa31,,,,,,,,,,1,,,,,,,1,,1,,,,,1,1
69bb8328d799441f,,,,,,,,,,,,,,,,,,,,,,,,,
69c473ea3fb644c3,,,,,1,1,,,,,,,,,,,,,1,,,,,1,1
69c585b2a529af93,,,,,,,,,,,,,,,,,1,,,,,,,,
69d18345d1b8dbb4,,,,,1,1,,,,,,,,,,,1,,,,1,,1,1,1
69e8d29935f9b3dc,,,,,,,,,,,,,,,,,,,,,,,,,
69e47105e85454cd,,,,,,,,,,,,,,,,1,1,,,,,,,,
69f484dc518d1d0a,,,,,1,,,,,,,,,,,,,,,,,,,,
70a4f613cafddc27,,,,,,,,,,,1,,,,,,,,,1,,,,,
70bb1955b1461606,,,,,1,1,1,,,1,,,,,,,1,,,,,,,1,1
70c0984ef199b0aa,,,,,,,,,,1,1,,,,,,,,,1,,,,,
70ef54759e2a68e3,1,,,,1,,,,,,,,,,,1,1,,1,,,,1,,
70f5feec38edf0b0,,,,,,1,,,,1,,,,,,,,,,,,,,1,1
71a2ecabd5efb9e1,,,,,1,,,,,,,,,,,,1,,1,,,,,,
71a3e25896ec80c2,,,,,,,,,,1,1,,,,,,,,,1,,,,,
71a5f9dd92c4bbcf,,,,,1,,,,,,,,,,,,,,,,,,,,
71c1b96788c90f3f,1,,,,,1,,,,,,,,,,1,1,,1,,,,1,1,1
71ecd7689ad8de0d,1,,,,,1,,,,,,,,,,1,,,1,,,,1,,
71f118b4354b5ff0,,,,,1,1,,,,1,,,,,,,,,,,,,,1,1
71fd1ad6ef905b69,,,1,,,,,,,1,,,,,,,,,,,,,,,
72ab355a890823b1,1,,,,1,,,,,,,,,,,,,,,,,,1,,
72b31e95b5bdf192,,,,,,,,,,,,,,,,1,1,,,,,,,,
72c4d4b771034d04,1,,,,,,,,,,,,,,,,1,,,,,,,,
72c62dadaef138a2,,,,,,,,,,,,1,,,,,,,,,,,,,
72d6425ff2e3909d,1,,1,,,,,,,1,,,,,,,1,,1,,,,1,,1
72e7c4f384c49ce4,1,,,,1,1,,,,,,,,,,,,,,,,,,1,1
72e9661d0e216283,1,,,,1,,,,,,,,,,,,1,,1,,,,,,
73c868156240fc79,,,,,,,,,,,1,,,,,,1,,,,,,,,
73d60583f257f999,,,,,,1,,,,,1,,,,,,,,,,1,,,1,1
73e4e1e2cdcaf152,,,,,,,1,,,1,1,,,,,,,,,1,,,,1,
73e40b22520f5b3b,1,,,,1,,,,,,,,,,,,1,,,,,,,,
74af7e09a0b7ee85,,,,,,,,,,,,,,,,1,,,,,,,,,
74ba32c5227b2dbc,,,,,,,,,,,,,,,,1,1,,1,1,,,1,,
74bb35ba9f030d5e,,,,,,,1,,,,,,,,,,1,,,,,,,1,
74bf4f1b219d83b1,,,,,,,1,,,,,,,,,1,1,,,,,,,,
74e45f4a2dc3d777,1,,,,,1,,,,1,1,,,,,,1,,,1,,,,1,1
74f94963ee1e135d,,,,,1,,,,,,,,,,,,1,,1,,,,,,
75a8ebf02aea1364,,,,,1,1,,,,,,,,,,,,,1,,,,,1,1
75b5b9d5bc675c99,,,,,,1,,,,,,,,,,,1,,,,,,,1,1
75c0d92f037832cb,,,,,,,1,,,,,,,,,1,,,,,,,,1,
75c0eaedfe8ab07b,1,,,,,1,1,,,,,,,,,,1,,1,,,,,1,1
75c04eed7966e27b,,,,,1,,,,,1,,,,,,,,,1,,,,,,
75d952f2efdfdca4,,,,,1,,,,,,,,,,,,1,,,,,,,,
75d98387edbe3cc0,,,1,,,,,,,1,,,,,,,,,,,,,,,
76a2beb185bfaf3e,1,,,,1,1,,,,,,,,,,,1,,1,,1,,,1,1
76ba9371f420e6b5,,,,,,,,,,,1,,,,,1,1,,1,,,,,,
76d0c85cd84df7d5,,,,,1,,,,,,,,,,,,1,,,,,,,,
76f96dd17df03db5,,,,,1,1,,,,1,,,,,,1,,,1,,,,,1,1
077f634f85c23128,,,,,,,,,,,,,,,1,,,,,,,,,,
77a6489e7182a545,1,,,,,1,,,,,,,,,,1,1,,,,,,,1,1
77b10134ee714765,,,,,,,,,,,,,,,,,1,,1,,,,1,,
77c3c93a8c68742c,,,,,1,,,,,,,,,,,,1,,1,,,,,,
77f5a4c39be2c06a,,,,,1,,,,,,,,,,,,1,,1,,,,1,,
77fd59d783d49149,,,,,1,1,,,,,,,,,,,,,,,,,,1,1
78a6be1a074df9ef,,,,,1,,,,,,,,,,,,1,,1,,,,,,
78bd87a1a3e79191,1,,,,1,,,,,,,,,,,,,,,,,,,,
78d0acf9b9fddae1,,,,,,,1,,,,,,,,,,,,,,,,,1,
78e9f08dbef50a55,,,1,,,1,,,,,,,,,,,,,,,,,,1,1
079d870c5c5a2b71,,,,,1,1,,,,1,1,,,,,,,,,1,,,,1,1
079d31816cc78de5,,,,,,,,,,1,,,,,,,,,,,,,,,1
79b4a0d765d50a1e,,,,,,,,,,,,,,,,1,1,,1,,,,,,
79c3ac2d82f9cb77,1,,1,1,1,1,1,,,,,1,,,,,,,,,1,,,1,1
79c39a38e14cbee7,,,,,1,,,,,,,,,,,,,,,,,,,,
79d1756ccfdfd14f,,,,,1,,,,,,,,,,,,,,,,,,,,
79db7d69482f75bb,,,,,,,1,,,,,,,,,1,1,,,,,,,1,
79ec54f42437475f,,,,,1,,,,,,,,,,,,1,,1,,,,1,,1
79f8800edf6a3605,,,,,,,,,,1,1,,,,,,,,,1,,,,,
80ede445f3875383,,,1,,1,1,,,,1,1,,,,,,,,,1,,,,1,1
80f01b2cedf0304f,,,,,1,,,,,,,,,,,,1,,1,,,,,,
81a540a8b12bff0d,,,,,1,,,,,,,,,,,,,,1,,,,,1,1
81ab58367d46760e,,,,,1,,,,,1,,,,,,,1,,,,,1,,,
81ae90958043ac70,,,,,1,1,,,,1,1,,,,,,,,,1,,,,1,1
81b734d9138ca290,,,,,,,,,,,,,,,,1,,,,,,,,,
81dbe45528115fec,,,,,1,1,1,,,1,1,,,,,,,,,,,,,1,1
81e508d43c6f41c6,,,,,,,,,,,1,,,,,,,,,,1,,,,
81ea2f181e145b33,,,,,,,,,,,,,,,,1,1,,1,,,,1,,
82a4b964d4795655,,,,,,,,,,1,1,,,,,,,,,1,,,,,
82c9b372701abdbe,,,,,1,,,,,1,,,,,,,1,,1,,,,,,
82d43c08789212f1,,,,,1,,,,,,,,,,,,1,,1,,,,1,,
82d5114ce48a3fb0,,,,,,,,,,,,,,,,1,1,,1,,,,1,,
82df4bfd56f5eb18,1,,,,1,,,,,,,,,,,,,,,,,,,,
82e6d17112cdeda6,,,,,,,,,,,,,,,,,1,,,,,,,,
82f1770e23978fad,,,,,,,1,,,,,,,,,,1,,,,,,,,
83a643e6d95b9ba3,,,,,,,1,,,1,,,,,,,,,,,,,,1,1
83bca13211153675,,,,,1,1,,,,,,,,,,,1,,1,,,,,1,1
83d6c65462df4642,,,,,1,,1,,,,,,,,,,,,,,,,,1,
83dac624e5113073,,,,,,,,,,,,,,,,,1,,1,,,,,,
83e57a1aaa66dc02,,,,,1,1,,,,,,,,,,,1,,1,,,,,1,1
084b363c71a7f958,,,,,,,,,,,1,,,,,,,,,,,,,,
84b285796773314c,,,,,1,1,,,,,,,,,,,,,1,,,,,,1
84c09e977a783b8a,,,,,1,1,,,,1,,,,,,,,,,,,1,,1,1
84cbb687f70825d3,1,,,,,,,,,,,,,,,1,1,,1,,,,,,
84d6306f32e286ae,,,,,1,,1,,,,,,,,,1,,,,,,,,1,1
84e7e337d63ca0ab,,,,,,1,,,,1,1,,,,,,,,,,,,,1,1
85aad151ca55908b,,,,,1,,,,,1,,,,,,,1,,1,,,,,,
85bb148dce72b48c,1,,,,1,,,,,,,,,1,,,1,,1,,,,,,
85d27d82016f5f3a,,,,,1,1,,,,1,,,,,,,1,,1,,,,,1,1
85edcedf4df80779,,,,,,,1,,,,,,,,,,1,,,,,,,1,
85f3f14544ba4c96,1,,,,1,,,,,,,,,,,1,1,,1,,,,,,1
85fb575ad83a652c,,,,,1,,,,,,,,,,,,1,,1,,,,1,,1
86a857f0fad83f13,,,,,,,,,,,,,,,,1,1,,1,,,,1,,
86a61804df745027,,,,,,1,,,,,,,,,,,,,,,1,,,1,1
86af90e19ef983e2,,,,,,1,,,,1,,,,,1,,1,,,,,,,1,1
86b2bc2186433cb7,1,,,,1,,,,,1,,,,,,,,,,1,,,,,
86c5d51dea52f691,,,,,,,1,,,,,,,,,,1,,1,,,,,1,
86d1519e961e4d90,1,,,,1,,,,,,,,,,,,1,,,,,,,,
86e1c5037c627f75,,,,,,,,,,,,,,1,,1,1,,1,,,,1,,
86e17b05da26720a,,,,,1,,,,,,,,,,,1,1,,1,,,,,,1
86f532a8f1cb7538,,,,,1,,,,,,,,,,,,1,,1,,,,1,,
087d26b0afcccfa0,1,,,,,,,,,,,,,,,1,,,1,,,,,,
87a6e2ced66008ae,,,,,1,,,,,,,,,,,,1,,1,,,,,,
87a8d6a64a5ebff2,,,,,1,1,,,,1,,,,,,,,,,,1,,,1,1
87a41581b8a81106,1,,,,,,,,,,,,,,,,1,,1,,,,,,
87b1fa47c3ed5a92,,,1,,1,,,,,1,,,,,,,,,,,,,,,
87b29e948f48bd64,,,,,1,,,,,,,,,1,,,1,,1,,,,1,,
87b870791beab9c5,,,,,,,,,,,,,,,,1,1,,1,,,,1,,
87e11c01af941ca0,,,,,,,,,,,,,,,,,1,,1,,,,1,,
87f3010ded4bb742,,1,,,,1,,,,,1,,,,,,,,,1,1,,,1,1
088c1587f47ff21a,,,,,,,,,,1,1,,,,,,1,,,1,,,,,
88a1b6d42f7c33a3,,,,,,1,,,,,,,,,,,1,,1,,,,,1,1
88a078b4807935af,1,,,,,,,,,,,,,,,1,1,,1,,,,1,,
88cfdb6f3d1fe14c,1,,,,,,,,,,,,,,,1,1,,1,,,,,,
88d6a208163b99f9,,,,,1,,,,,,,,,,,,1,,1,,,,,,
88e57e9fb9c862cf,1,,,,,1,,,,,,,,,,,1,,,,,,,1,1
88fa922828cb441b,,,,,,,,,,1,,,,,,1,1,,1,,,,,,
88fcf69871c2e582,,,,,,,,,,,,,,,,1,1,,,,,,,,
089cef3acc866627,,,,,,,1,,,,,,,,,,1,,,,,,,1,
89a8cca68ba8fb7c,1,,,1,,1,,,,1,,,,,,,,,,,,,,1,1
90ab5ccc39bc5090,,,,,,1,,,,1,1,,,,,,,,,1,,,,1,1
90b28186ee964ea0,,,,,1,,,,,,,,,,,,,,,,,,1,,
90c14c28d240e831,,,,,,,,,,,,,,1,,,,,1,,,,1,,
90da82a1eadb29d2,,,,,1,,,,,,,,,,,,,,,,,,,,
091e747be8f80c04,,,,,,,1,,,,,,,,,,1,,,,,,,1,
91a5df56c573edb3,,,,,1,,,,,1,,,,,,,1,,1,,,,1,,
91a319a62867489d,,,,,,,,,,,,,,,,,,,,,,,,,
91a789236905d5af,,,,,,,,,,,,,,,,,1,,1,,,,,1,1
91bc68d14572eaf5,,,,,1,,,,,,,,,,,1,1,,1,,,,,,
91c70c1d81e608fc,,,,,,,,,,,1,,,,,,,,,1,,,,1,
91f6883f5c76750c,,,1,,1,,,,,,,,,,,,,,1,,,,,,
92a05856107efd17,,,,,1,,,,,,,,,,,,1,,1,,,,,,
92b1a12525a33da2,,,,,1,1,,,,,,,,,,,1,,,,,,,1,1
92bd03ebdeacd90b,1,,,,,,,,,1,,,,,,1,1,,1,,,,1,,
92bfe7bbc5a5579b,,,,,1,1,,,,,,,,,,,,,,,,,,1,1
92c16e0a13fbd5a0,,,,,1,1,,,,,,,,,,,1,,,,,,,1,1
92c54267ad3ee488,,,,,1,,,,,,,,,,1,,1,,,,,,,,
93a2937a584ec475,,,,,1,,,,,1,,,,,,,1,,1,,,,,,
93b80d6a519c0f42,,,,,,,,,,,,,,,,1,1,,,,,,1,,
93b85e90e434371c,,,1,,,,,,,1,1,,,,,,,,,1,,,,1,1
93b920569940f444,,,,,,,,,,1,,,,,,,1,,,,,,,,
93cee5e418ad8454,1,,1,1,1,,1,,,,,,,,,1,1,,1,,,,,,
93e7061ec59548f6,,,,,1,,,,,,,,,,,,1,,1,,,,,1,1
93f184081da54500,,,,,1,,,,,,,,,,,,,,1,,,,,,
094ba5d827093d86,1,,,,1,,,,,1,,,,,,,,,1,,,,,,
94b0c975a489f4bd,,,,,,,,,,,1,,,,,,,,,1,,,,1,1
94cb1f9a761f8f90,,,,,,1,1,,,,,,,,,,,,,,,,,1,1
94cf28ebef1ad307,,,,,1,,,,,1,,,,,,,1,,1,,,,,,
94e5bd97f14cdee4,,,,,,1,,,,,,,,,,,,,,,,,,1,1
94ec8fc6a404d95f,,,,,,,,,,1,1,,,,,,,,,1,,,,,
94f5a86622542566,,,,,,,,,,,,,,,,,,,,,,,,,
94f6dd56626ac24f,,,,,1,,,,,1,,,,,,1,1,,1,,,,,,
94f7b61adb3f5e32,1,,,,1,1,,,,,,,,,,,1,,1,,,,,1,1
94fa027d46bb505d,,,,,1,,,,,1,1,,,,,,,,,1,,,,,
095defed6ab2d68b,,,,,1,1,1,,,,,,1,,,,1,,1,,,,,1,1
95a1ed5eeda072ae,1,,1,,,1,,,,,,,,,,1,1,,1,,,,,1,1
95b4d844bcd395bc,,,,,1,,,,,,,,,,,,1,,,,,,,,
95b024ab82a3431b,,,,,,,,,,,,,,,,,1,,1,,,,1,,
95bd72f156768b42,,,,,1,,,,,,,,,,,,,,,,,,,,
95bd76e07d74f969,1,,,1,1,,,,,,,,,,,1,1,,1,,,,,,
95c03f8446250e25,,,,,,,,,,1,1,,,,,,,,,1,,,,,
95cb968fba4719b9,,,,,,1,1,,,,,,,,,,,,,,,,,1,1
95d97f6141a037d7,,,,,,,,,,,,,,,,1,1,,1,,,,1,,
95df966aab51842a,,,,,,1,,,,1,,,,,,,1,,,,,,,1,1
95e1de7e3601b4fb,,,,,1,,,,,1,,,,,,,1,,1,,,,,,1
95e4d236be42b088,1,,,,1,1,1,,,,,,,,,,,,,,,,,1,1
95e21c3be1d7f27d,1,,,,1,1,,,,,,,,,,,,,,,,,,1,1
95f11f6c9e69e3d4,,,,,1,1,,,,,1,,,,,,1,,,,1,,,1,1
95f133d317823953,,,,,,,,,,,,,,,,,1,,,,,,,,
96a91e569a10d10c,,,,,,1,,,,,,,,,,,,,,,,,,1,1
96abf620e83ed677,1,,,,1,,,,,,,,,,,1,1,,1,,,,,,
96b5014bff9872da,,,,,,1,,,,,,,,,1,,,,,,,,,1,1
96b9579cd2e97de7,,,,,,,1,,,1,1,,,,,,,,,,,1,,,
96c1ccf4f6787e40,,,,,,,,,,,,,,1,,1,1,,1,,,,,,
96c2b5f45316a7b4,1,,,,1,,,,,,,,,,,,,,1,,,,,,
96c1513d556b12ff,,,1,,1,1,,,,1,1,,,,,,,,,1,,,,1,1
96ce8d59a90656a1,,,,,,1,,,,,,,,,,1,1,,1,,1,,1,1,1
96f77c4d10d34e24,,,,,,1,,,,,,,,,,,1,,1,,,,1,1,1
96fb8d2b69d60368,,,,1,1,,,,,,1,,,,,,,,,,,,,,
96fd0f444fb211d3,,,,,1,1,,,,1,,,,,,,,,,,,,,1,1
97a4c3128c33178a,,,,,,1,,,,1,,,,,,,1,,1,,,,,1,1
97bc5d376fb33197,,,,,,,,,,1,1,,,,,,,,,1,,,,,
97cef5ec12995952,,,,,1,1,,,,,,,,,,1,,,1,,,,,1,1
97d5b32498d7565f,1,,,,1,,,,,,,,,,,1,,,1,,,,,,
97d149fefc783e91,,,,,1,,,,,,,,,,,1,1,,1,,,,1,,
97dc3733135a5925,,,,,,,1,,,,,,,,,,1,,,,,,,1,
97e2b555b03c2244,1,,,,1,,,,,,,,,,,,1,,1,,,,,,
98cd533ffc4b6055,,,,,1,,,,,,,,,,,1,,,1,,,,,,
98d040ac201ff628,,,,,,,1,,,,,,,,,,1,,,,,,,1,
98d15450013b9e84,1,,,,1,1,,,,,,,,,,,1,,1,,,,1,1,1
98e6f9ee8c958a9e,,,,,,,,,,1,1,,,,,,,,,1,,,,,
98fbd215aeaf27e7,,,,,,1,,,,1,,,,,,,,,,,,,,1,1
99c07ec00325ff04,,,,,,,1,,,,1,,,,,,1,,1,,,,,1,
99c151bc3046dca0,,,,,,,,,,1,1,,,,,,,,,1,,,,,
99f9dfb2d8d2b15c,,,,,1,,,,,,,,,,,,,,,,,,,,
99fd7bb792823a4a,,,,,1,,,,,,,,,,,,1,,1,,,,,,
103b912c7f055ab1,1,,,,1,,,,,,,,,,,,1,,1,,,,,,
109c8cd4db8fbf4b,,,,,,,,,,1,1,,,,,,,,,,1,,,,
111b8f9f49f2c6d2,,,,,,,,,,,,,,,,1,1,,1,,,,1,,
116b7e072589a6ef,,,,,,,,,,1,1,,,,,,,,,1,,,,,
128d5b434300f002,,,,,,,,,,1,1,,,,,,1,,,1,,,,,
128effcd5bc60e5e,,,,,,,,,,,,,,,,,1,,1,,,,,,
131c8077544ca677,1,,,,,1,,,,,,,,,,,1,,,,,,,1,1
135ef3f213b86f24,1,,,,1,,,,,,,,,,,,1,,1,,,,,,
140d03b3fa8164f4,1,,,,,,,,,,,,,,,,1,,,,,,,,
146a017e61c7d073,,,,,,,,,,,,,,,,,,,,,,,,,
147e86fa5c31b386,,,,1,,1,1,,,,,1,,,,,1,,,,,,,1,1
150ba4418c5e7e10,,,1,,1,1,,,,1,,,,,,,1,,1,,,,,1,1
150d97334649f96f,1,,,,1,,,,,,,,,,,1,1,,1,,,,,,
163dcae70638adda,,,,,,,,,1,,1,,,,,,,,,1,,1,,,
164b64d53c6baba9,,,,,,,,,,,,,,,,,,,,,,,,,
164fb6565ef49ad4,,,,,1,,,,,,,,,,,,1,,1,,,,,,
165a1862e2b3d358,,,,,,,1,,,,,,,,1,,,,1,,,,1,1,
181a97eca6d8ffdb,,,,1,,1,1,,,,,,,,,,,,,,,,,1,
182edfabe72c2d5f,,,,,,,,,,1,1,,,,,,,,,1,,,,,
189da54a9e61a625,,,,,1,,,,,1,1,,,,,,1,,,1,,,,,
202d0c6ccef99ced,,,,,1,,,,,,,,,,,,1,,1,,,,1,,
208c44ba960bfc82,,,,,,,,,,,,,,,,,,,,,,,,,
213ec190be36573c,,,,,,,,,,,1,,,,,,1,,,1,,,,,
214c2f44b440b91b,,,,,,,,,1,1,1,,,,,,,,,1,,,,,
234fdc51ee364a1b,1,,,,,,,,,,,,,,,,1,,1,,,,,,
0240e41bc74a1eaa,,,,,,,1,,,,,,,,,,1,,,,,,,1,
249c81417e1ee78c,,,,,,1,,,,,,,,,,,1,,1,,1,,,1,1
249f9b352604d85c,,,,,1,,,,,,,,,,,1,1,,,,,,1,,
258e8069090d8ebb,,,,,,,,,1,,1,,,,,,,,,1,,,,,
262ccd0eb0787e50,,,,,,,,,,,,,,,,,1,,,,,,,,
262e1d34fe6a8953,,,,,1,1,,,,,,,,,1,,1,,1,,,,,1,1
267d7b4ad74be2c2,,,,,1,1,,,,1,,,,,,,,,,,,,,1,1
267fb36486a00fcc,,,,,,1,,,,,,1,,,,,,,,,,,,1,1
0275e655b6ab124d,,,,,,,,,,,,,,,,,1,,,,,,,,
288a95c01e43cd14,1,,,,1,,,,,,,,,,,,1,,1,,,,,,
288e2484a57420f8,,,,,,,1,,,,,,,,,1,1,,,,,,,1,
293c5cfe900c45de,,,1,,,,,,,1,,,,,,,,,,,,,,,
300d54fecb6bb652,,,,,,,,,,1,1,,,,,,,1,,1,,,,,
307a6e3875470b54,,,,1,1,,,,,,,,,,,,1,,,,,,,,
308aa7023d4218a9,,,,,1,1,,,,,,,,,,,,,,,,,,1,1
316e145d446d7e8a,,,,,,1,,,,1,1,,,,,,1,,,1,,,,1,1
320a8e80036f6f4c,,,,,,,,,,,,,,,,,,,,,,,,,
320ae541326b909a,,,,,,1,,1,,1,,,,,,,,,,,1,,,1,1
323da2685c7debe8,,,,,,,,,,,,,,,,,,,,,,,,,
330a328aeebbfdcf,,,1,,,,,,,,,,,,,,,,,,,,,,
330aa8283c3f543f,1,,,,,1,,,,,,,,,,1,,,1,,,,,1,1
335eb45678a545cc,,,,,,,,,,1,1,,,,,,1,,,1,,,,,
338f8c8212651c35,,,,,1,1,,,,,,,,,,1,1,,1,,,,1,1,1
339ac796c8258bd3,,1,,,,,,,,,,,,,,,,,,,,,,,
345d276df655a1f1,,,,,1,,,,,,,,,,,,1,,1,,,,,,
346fbc98f7e793a8,,,,,,1,,,,,,,,,,,,,,,,,,1,1
364a5583d79ef608,1,,,,1,,,,,,,,,,,,,,1,,,,,1,1
364c3dd57fdee62b,,,,,1,,,,,,,,,,,,1,,,,,,,,
366f5ae5cc8370e6,,,,,,,,,,,,,,,,,1,,,,,,,,
00371fbc0d38eab5,,,,,,,,,,1,,,,,,,,,,,,,,,
371e927e3241484a,,,,,,,,,,,,,,,,,1,,1,,,,,,
376bf47809f2fab2,1,,,,,1,,,,,,,,,,,,,,,,,,1,1
0378fe468292e979,1,,1,,,1,,,,1,,,,,,,,,,,,,,1,1
383ae31dc916a8f5,1,,,,1,1,,,,,,,,,,,1,,1,,,,,1,1
383b0ffbe7edeaef,1,,1,,,1,,,,,1,,,,,,1,,,,,,,1,1
390e0e4329e000ba,,,,,,,,,,1,1,,,,,,,,,1,,,,,
391a8f7083458a57,,,,1,1,1,,,,,,,,,,,,,,,,,,1,
393f541b9626d9c6,,,,,1,1,1,,,1,,,,,,,,,,,,,,1,1
394a2ae799d16cbf,,,,,1,1,1,,,,,,,,,1,1,,1,,,,,1,1
398d3aedbda4056c,,,,,1,1,,,,,,,,,,1,1,,1,,,,1,1,1
402af2b1d710c887,,,,,1,1,,,,,,,,,,,1,,1,,,,,1,1
403c298cda213129,,,,,,,,,,1,1,,,,,,,,,,,1,,,
403d9d15d13c8093,,,,,1,,,,,,,,,,,,1,,1,,,,,,
403ebe00ae583bed,,,,,,1,,,,,,,,,,,1,,,,,,,1,1
405dba9ff205ca83,,,1,,,1,,,,1,,,,,,,,,,,,,,1,1
410ffbca20263c04,,,,,1,1,1,,,1,,,,,,,,,,,,,,1,1
411ebc4159432cab,,,,,,,,,,,,,,,,,,,,,,,,,
412f42d5a511fb4d,,,,,1,,,,,,,,,,,,1,,1,,,,,,
412f85a91d5fb9e9,,,,1,1,1,,,,,,,,,,1,1,,1,,,,,1,1
413cf7c3da903213,,,,,,,1,,,,,,,,,,1,,1,,,,,1,
416cc6ddf5e3a8f2,,,,,1,,,,,,,,,,,1,1,,1,,,,1,,
417c758c430d3b34,,,,,,,,,,,,,,,,,1,,1,,,,,,
0421eec829d10cb8,,,,,,,,,,1,1,,,,,,,,,1,,,,,
421d21e008200bd9,,,,,,,,,1,,1,,,,,,1,,,,,1,,1,1
433a6b2a5bf8d0e7,,,,,1,1,,,,,,,,,,,1,,1,,,,,1,1
435a3edf6cbab131,,,,,,1,,,,,,,,,,,,,,,,,,,
439c97a9922ff036,,,,,,,,,,1,1,,,,,,,,,1,,,,1,1
445b2eba287dd5a4,,,,,,,,,,,,,,,,,,,,,,,,1,1
446da3717b9775c4,,,,,,1,,,,1,,,,,,,,,,,,,,1,1
448e8aa2b7fc9df4,,,,,,,,,,,,,,,,,1,,,,,,,,
450dc8db3bfee2c9,,,,,,1,,1,,1,,,,,1,,,,,,,,,1,1
451da01b621c0988,,,,,1,,,,,1,,,,,,,1,,,,,,,,
454c68f0cec1a8da,,,,,1,,,,,,,,,,,,,,,,,,,1,1
